flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432320196   ,136861,Business,18900.00
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432320521   ,136612,Business,18900.00
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320911   ,136802,Business,18900.00
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432374937   ,136709,Business,18900.00
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432376333   ,136780,Business,18900.00
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432318694   ,136733,Business,18900.00
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432318842   ,136654,Business,18900.00
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319875   ,136956,Business,18900.00
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432320041   ,136754,Business,18900.00
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374683   ,136855,Business,18900.00
136609,PG0480,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,5432374733   ,136609,Business,18900.00
136642,PG0480,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,5432375398   ,136642,Business,18900.00
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432376202   ,136815,Business,18900.00
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432374459   ,136632,Business,18900.00
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432375056   ,136649,Business,18900.00
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432318813   ,136781,Business,18900.00
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432319097   ,136755,Business,18900.00
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319251   ,136887,Business,18900.00
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319423   ,136720,Business,18900.00
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432319443   ,136571,Business,18900.00
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319512   ,136927,Business,18900.00
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432319727   ,136900,Business,18900.00
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432320022   ,136841,Business,18900.00
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320062   ,136600,Business,18900.00
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320246   ,136857,Business,18900.00
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432374467   ,136706,Business,18900.00
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432376089   ,136888,Business,18900.00
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376179   ,136875,Business,18900.00
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376414   ,136953,Business,18900.00
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432376516   ,136660,Business,18900.00
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432376655   ,136630,Business,18900.00
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432374237   ,136661,Business,18900.00
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376184   ,136875,Business,18900.00
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432374463   ,136632,Business,18900.00
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432376339   ,136815,Business,18900.00
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432053762   ,136672,Business,18900.00
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374717   ,136855,Business,18900.00
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432374667   ,136586,Business,18900.00
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432374713   ,136758,Business,18900.00
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432318384   ,136936,Business,18900.00
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432318860   ,136709,Business,18900.00
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432319044   ,136649,Business,18900.00
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432375346   ,136757,Business,18900.00
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432319562   ,136571,Business,18900.00
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319655   ,136720,Business,18900.00
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320115   ,136857,Business,18900.00
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432320685   ,136630,Business,18900.00
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432376090   ,136888,Business,18900.00
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432376118   ,136620,Business,18900.00
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432318215   ,136937,Business,18900.00
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432318230   ,136645,Business,18900.00
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432318809   ,136907,Business,18900.00
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319060   ,136927,Business,18900.00
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432319668   ,136869,Business,18900.00
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432319677   ,136951,Business,18900.00
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432320127   ,136922,Business,18900.00
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432320202   ,136769,Business,18900.00
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432318778   ,136871,Business,18900.00
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432319035   ,136669,Business,18900.00
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432319261   ,136838,Business,18900.00
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432320601   ,136660,Business,18900.00
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320805   ,136778,Business,18900.00
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320971   ,136802,Business,18900.00
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432321105   ,136953,Business,18900.00
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432374621   ,136733,Business,18900.00
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432374824   ,136781,Business,18900.00
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432374947   ,136654,Business,18900.00
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432375183   ,136887,Business,18900.00
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432375310   ,136729,Business,18900.00
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432375632   ,136823,Business,18900.00
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432375761   ,136600,Business,18900.00
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432375778   ,136666,Business,18900.00
136642,PG0480,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,5432319637   ,136642,Business,18900.00
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432376105   ,136827,Business,18900.00
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432319846   ,136754,Business,18900.00
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432320070   ,136841,Business,18900.00
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432320612   ,136612,Business,18900.00
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432376612   ,136844,Business,18900.00
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432374337   ,136819,Business,18900.00
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432375053   ,136755,Business,18900.00
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432375644   ,136956,Business,18900.00
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432375212   ,136767,Business,18900.00
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432375456   ,136678,Business,18900.00
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432375561   ,136900,Business,18900.00
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432374405   ,136706,Business,18900.00
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432375917   ,136605,Business,18900.00
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432376290   ,136780,Business,18900.00
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432374933   ,136669,Business,18900.00
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432375134   ,136755,Business,18900.00
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432375255   ,136571,Business,18900.00
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432375512   ,136672,Business,18900.00
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432375613   ,136823,Business,18900.00
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432319430   ,136838,Business,18900.00
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432319603   ,136729,Business,18900.00
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432320001   ,136841,Business,18900.00
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320270   ,136888,Business,18900.00
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320484   ,136857,Business,18900.00
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320513   ,136815,Business,18900.00
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432320709   ,136780,Business,18900.00
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432321162   ,136953,Business,18900.00
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432374400   ,136936,Business,18900.00
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432375128   ,136654,Business,18900.00
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432375425   ,136757,Business,18900.00
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432375420   ,136900,Business,18900.00
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432375740   ,136769,Business,18900.00
136609,PG0480,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,5432374535   ,136609,Business,18900.00
136642,PG0480,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,5432848792   ,136642,Business,18900.00
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432374362   ,136937,Business,18900.00
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374664   ,136855,Business,18900.00
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432374900   ,136781,Business,18900.00
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432375136   ,136767,Business,18900.00
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432375889   ,136754,Business,18900.00
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376164   ,136875,Business,18900.00
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432376176   ,136861,Business,18900.00
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432375418   ,136720,Business,18900.00
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432053742   ,136678,Business,18900.00
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432318726   ,136586,Business,18900.00
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432318802   ,136632,Business,18900.00
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432319030   ,136709,Business,18900.00
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319190   ,136927,Business,18900.00
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432320124   ,136666,Business,18900.00
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320517   ,136778,Business,18900.00
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432376247   ,136612,Business,18900.00
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432376263   ,136807,Business,18900.00
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432375703   ,136951,Business,18900.00
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432318434   ,136819,Business,18900.00
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432318425   ,136706,Business,18900.00
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432318764   ,136733,Business,18900.00
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432318840   ,136907,Business,18900.00
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432318933   ,136758,Business,18900.00
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432319158   ,136649,Business,18900.00
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319962   ,136956,Business,18900.00
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320064   ,136600,Business,18900.00
